sample_id,i_bits,o_bits,i_hex,o_hex,count,first_seed,first_cycle,first_pc_id,first_instr_rdata_id
2443,0011010011110110110000000010000010000100,1100,0x34f6c02084,0xc,2,888,4447,800023b4,02d7aa23
2444,0011010011110110110000000010000010101100,1100,0x34f6c020ac,0xc,1,888,3040,800023b4,02d7aa23
2445,0011010011110110110000000010000110000110,0000,0x34f6c02186,0x0,1,888,4448,800023b4,02d7aa23
2446,0011010011110110110000000010000110001110,0000,0x34f6c0218e,0x0,1,888,8652,800023b4,02d7aa23
2447,0011010011110110110000000010000110100110,0000,0x34f6c021a6,0x0,1,888,3041,800023b4,02d7aa23
2448,0011010011110111010100000010000010000100,1100,0x34f7502084,0xc,7,888,3063,800023b6,02e7ac23
2449,0011010011110111010100000010000110000110,0000,0x34f7502186,0x0,2,888,3064,800023b6,02e7ac23
2450,0011010011110111111000000010000010000100,1100,0x34f7e02084,0xc,2,888,4464,800023b8,02f7ae23
2451,0011010011110111111000000010000110000110,0000,0x34f7e02186,0x0,2,888,4465,800023b8,02f7ae23
2452,0011010011111000011100000010000010000100,1100,0x34f8702084,0xc,16,888,3067,800023ba,0507a023
2453,0011010011111000011100000010000010010100,1100,0x34f8702094,0xc,2,888,3072,800023ba,0507a023
2454,0011010011111000011100000010000010101100,1100,0x34f87020ac,0xc,2,888,3068,800023ba,0507a023
2455,0011010011111000011100000010000010110100,1100,0x34f87020b4,0xc,1,888,3070,800023ba,0507a023
2456,0011010011111000011100000010000010111100,1100,0x34f87020bc,0xc,1,888,3071,800023ba,0507a023
2457,0011010011111000011100000010000110000110,0000,0x34f8702186,0x0,3,888,3075,800023ba,0507a023
2458,0011010011111000100000000010000010000100,1100,0x34f8802084,0xc,5,888,3079,800023be,0517a223
2459,0011010011111000100000000010000010001100,1100,0x34f880208c,0xc,1,888,3080,800023be,0517a223
2460,0011010011111000100000000010000110000110,0000,0x34f8802186,0x0,1,888,3085,800023be,0517a223
2461,0011010011111001000100000010000010000100,1100,0x34f9102084,0xc,1,888,4488,800023c2,0527a423
2462,0011010011111001000100000010000010011100,1100,0x34f910209c,0xc,1,888,3092,800023c2,0527a423
2463,0011010011111001000100000010000110000110,0000,0x34f9102186,0x0,1,888,4489,800023c2,0527a423
2464,0011010011111001000100000010000110010110,0000,0x34f9102196,0x0,1,888,3093,800023c2,0527a423
2465,0011010011111001101000000010000010000100,1100,0x34f9a02084,0xc,1,888,8698,800023c6,0537a623
2466,0011010011111001101000000010000110000110,0000,0x34f9a02186,0x0,2,888,4491,800023c6,0537a623
2467,0011010011111010001100000010000010000100,1100,0x34fa302084,0xc,7,888,3103,800023ca,0547a823
2468,0011010011111010001100000010000010111100,1100,0x34fa3020bc,0xc,1,888,8704,800023ca,0547a823
2469,0011010011111010001100000010000110000110,0000,0x34fa302186,0x0,2,888,3104,800023ca,0547a823
2470,0011010011111010001100000010000110010110,0000,0x34fa302196,0x0,1,888,8705,800023ca,0547a823
2471,0011010011111010110000000010000010000100,1100,0x34fac02084,0xc,3,888,3106,800023ce,0557aa23
2472,0011010011111010110000000010000110000110,0000,0x34fac02186,0x0,3,888,3107,800023ce,0557aa23
2473,0011010011111011010100000010000010100100,1100,0x34fb5020a4,0xc,1,888,3113,800023d2,0567ac23
2474,0011010011111011010100000010000110100110,0000,0x34fb5021a6,0x0,1,888,3114,800023d2,0567ac23
2475,0011010011111011111000000010000010000100,1100,0x34fbe02084,0xc,10,888,4522,800023d6,0577ae23
2476,0011010011111011111000000010000010001100,1100,0x34fbe0208c,0xc,1,888,8733,800023d6,0577ae23
2477,0011010011111011111000000010000010010100,1100,0x34fbe02094,0xc,1,888,8729,800023d6,0577ae23
2478,0011010011111011111000000010000010100100,1100,0x34fbe020a4,0xc,2,888,3116,800023d6,0577ae23
2479,0011010011111011111000000010000110000110,0000,0x34fbe02186,0x0,2,888,4523,800023d6,0577ae23
2480,0011010011111011111000000010000110100110,0000,0x34fbe021a6,0x0,1,888,3118,800023d6,0577ae23
2481,0011010011111100011100000010000010110100,1100,0x34fc7020b4,0xc,1,888,3124,800023da,0787a023
2482,0011010011111100011100000010000110100110,0000,0x34fc7021a6,0x0,1,888,3125,800023da,0787a023
2483,0011010011111100100000000010000010000100,1100,0x34fc802084,0xc,5,888,4535,800023de,0797a223
2484,0011010011111100100000000010000010001100,1100,0x34fc80208c,0xc,1,888,8751,800023de,0797a223
2485,0011010011111100100000000010000010010100,1100,0x34fc802094,0xc,2,888,8747,800023de,0797a223
2486,0011010011111100100000000010000010110100,1100,0x34fc8020b4,0xc,1,888,8746,800023de,0797a223
2487,0011010011111100100000000010000110000110,0000,0x34fc802186,0x0,2,888,4536,800023de,0797a223
2488,0011010011111101000100000010000010000100,1100,0x34fd102084,0xc,1,888,8776,800023e2,07a7a423
2489,0011010011111101000100000010000010100100,1100,0x34fd1020a4,0xc,1,888,3137,800023e2,07a7a423
2490,0011010011111101000100000010000110000110,0000,0x34fd102186,0x0,1,888,8777,800023e2,07a7a423
2491,0011010011111101000100000010000110100110,0000,0x34fd1021a6,0x0,1,888,3138,800023e2,07a7a423
2492,0011010011111101101000000010000010000100,1100,0x34fda02084,0xc,2,888,4559,800023e6,07b7a623
2493,0011010011111101101000000010000110000110,0000,0x34fda02186,0x0,2,888,4560,800023e6,07b7a623
2494,0011010011111110001100000010000010000100,1100,0x34fe302084,0xc,2,888,3161,800023ea,07c7a823
2495,0011010011111110001100000010000110000110,0000,0x34fe302186,0x0,2,888,3162,800023ea,07c7a823
2496,0011010011111110110000000010000010000100,1100,0x34fec02084,0xc,1,888,3184,800023ee,07d7aa23
2497,0011010011111110110000000010000110000110,0000,0x34fec02186,0x0,1,888,3185,800023ee,07d7aa23
2498,0011010011111111010100000010000010000100,1100,0x34ff502084,0xc,2,888,4578,800023f2,07e7ac23
2499,0011010011111111010100000010000110000110,0000,0x34ff502186,0x0,1,888,4579,800023f2,07e7ac23
2500,0011010011111111010100000010000110001110,0000,0x34ff50218e,0x0,1,888,8806,800023f2,07e7ac23
2501,0011010011111111111000000010000010100100,1100,0x34ffe020a4,0xc,1,888,3196,800023f6,07f7ae23
2502,0011010011111111111000000010000110100110,0000,0x34ffe021a6,0x0,1,888,3197,800023f6,07f7ae23
2503,0011010100010010010001000010100010000100,1110,0x3512442884,0xe,1,889,17078,80002782,0048a023
2504,0011010100010010010001000010100110000110,0010,0x3512442986,0x2,1,889,17079,80002782,0048a023
2505,0011010110010111111001000010000010001100,1110,0x3597e4208c,0xe,2,888,4326,80002382,00fca023
2506,0011010110010111111001000010000010100100,1110,0x3597e420a4,0xe,3,888,2171,80002382,00fca023
2507,0011010110010111111001000010000010110100,1110,0x3597e420b4,0xe,2,888,4330,80002382,00fca023
2508,0011010110010111111001000010000110010110,0010,0x3597e42196,0x2,1,888,4332,80002382,00fca023
2509,0011010110010111111001000010000110100110,0010,0x3597e421a6,0x2,1,888,2172,80002382,00fca023
2510,0011010110010111111001000010100010000100,1110,0x3597e42884,0xe,1,888,8500,80002382,00fca023
2511,0011010110010111111001000010100110000110,0010,0x3597e42986,0x2,1,888,8501,80002382,00fca023
2512,0011011001000000100100000010000010011100,1110,0x364090209c,0xe,1,889,17088,8000278e,00122223
2513,0011011001000001000100000101100000000000,1110,0x3641105800,0xe,2,889,17097,80002792,00222423
2514,0011011001000001000100000101100000010000,1110,0x3641105810,0xe,2,889,17095,80002792,00222423
2515,0011011001000001000100000101100000110000,1110,0x3641105830,0xe,2,889,17093,80002792,00222423
2516,0011011001000001000100000101100000110010,1110,0x3641105832,0xe,2,889,17091,80002792,00222423
2517,0011011001000001000100000111100001000101,1110,0x3641107845,0xe,1,889,17099,80002792,00222423
2518,0011011001000001101000000010100010000100,1100,0x3641a02884,0xc,1,889,17106,80002796,00322623
2519,0011011001000010001100000010100010000100,1100,0x3642302884,0xc,1,889,17123,8000279a,00422823
2520,0011011001000010110000000010000010001100,1100,0x3642c0208c,0xc,1,889,17144,8000279e,00522a23
2521,0011011001000011010100000101000000000000,1100,0x3643505000,0xc,10,889,17147,800027a2,00622c23
2522,0011011001000011010100000101000000000010,1100,0x3643505002,0xc,1,889,17157,800027a2,00622c23
2523,0011011001000011010100000101000000001000,1100,0x3643505008,0xc,3,889,17155,800027a2,00622c23
2524,0011011001000011010100000101000000011000,1100,0x3643505018,0xc,2,889,17153,800027a2,00622c23
2525,0011011001000011010100000101000000100000,1100,0x3643505020,0xc,2,889,17149,800027a2,00622c23
2526,0011011001000011010100000101000000110000,1100,0x3643505030,0xc,2,889,17151,800027a2,00622c23
2527,0011011001000011010100000111000001000101,1100,0x3643507045,0xc,1,889,17167,800027a2,00622c23
2528,0011011001000011111000000101000000000000,1100,0x3643e05000,0xc,9,889,17172,800027a6,00722e23
2529,0011011001000011111000000101000000000010,1100,0x3643e05002,0xc,2,889,17170,800027a6,00722e23
2530,0011011001000011111000000111000001000101,1100,0x3643e07045,0xc,1,889,17181,800027a6,00722e23
2531,0011011001000100011100000111000101000111,0000,0x3644707147,0x0,1,889,17184,800027aa,02822023
2532,0011011001000100100000000101000000000000,1100,0x3644805000,0xc,1,889,17185,800027ae,02922223
2533,0011011001000100100000000101000000010000,1100,0x3644805010,0xc,1,889,17190,800027ae,02922223
2534,0011011001000100100000000101000000100000,1100,0x3644805020,0xc,2,889,17186,800027ae,02922223
2535,0011011001000100100000000101000000110000,1100,0x3644805030,0xc,2,889,17188,800027ae,02922223
2536,0011011001000100100000000111000001010101,1100,0x3644807055,0xc,1,889,17191,800027ae,02922223
2537,0011011001000101000100000101000000000010,1110,0x3645105002,0xe,2,889,17196,800027b2,02a22423
2538,0011011001000101000100000101000000100000,1110,0x3645105020,0xe,3,889,17198,800027b2,02a22423
2539,0011011001000101000100000101000000110000,1110,0x3645105030,0xe,1,889,17200,800027b2,02a22423
2540,0011011001000101000100000111000001100101,1110,0x3645107065,0xe,1,889,17202,800027b2,02a22423
2541,0011011001000101101000000111000101100111,0000,0x3645a07167,0x0,1,889,17205,800027b6,02b22623
2542,0011011001000110001100000111100101100111,0010,0x3646307967,0x2,1,889,17206,800027ba,02c22823
2543,0011011001000110110000000010100010100100,1100,0x3646c028a4,0xc,1,889,17210,800027be,02d22a23
2544,0011011001000111010100000010100010000100,1100,0x3647502884,0xc,1,889,17231,800027c2,02e22c23
2545,0011011001000111111000000010100010010100,1100,0x3647e02894,0xc,1,889,17252,800027c6,02f22e23
2546,0011011001001000011100000010000010001100,1100,0x364870208c,0xc,1,889,17266,800027ca,05022023
2547,0011011001001000100000000111000001100101,1100,0x3648807065,0xc,1,889,17269,800027ce,05122223
2548,0011011001001001000100000111100101110111,0010,0x3649107977,0x2,1,889,17272,800027d2,05222423
2549,0011011001001001100000000010000010011100,1100,0x364980209c,0xc,1,889,7475,800035c8,01322223
2550,0011011001001001100000000010100010100100,1100,0x36498028a4,0xc,1,889,1266,800035c8,01322223
2551,0011011001001001101000000010000010101100,1100,0x3649a020ac,0xc,1,889,17275,800027d6,05322623
2552,0011011001001010001100000111100101100111,0000,0x364a307967,0x0,1,889,17278,800027da,05422823
2553,0011011001001010110000000010000010001100,1100,0x364ac0208c,0xc,1,889,17297,800027de,05522a23
2554,0011011001001011010100000111100101000111,0000,0x364b507947,0x0,1,889,17300,800027e2,05622c23
2555,0011011001001011111000000010000010001100,1100,0x364be0208c,0xc,1,889,17319,800027e6,05722e23
2556,0011011001001100011100000111100101000111,0000,0x364c707947,0x0,1,889,17322,800027ea,07822023
2557,0011011001001100100000000010000010111100,1100,0x364c8020bc,0xc,1,889,17326,800027ee,07922223
2558,0011011001001101000100000101000000010010,1110,0x364d105012,0xe,1,889,17329,800027f2,07a22423
2559,0011011001001101000100000111000101000111,0010,0x364d107147,0x2,1,889,17330,800027f2,07a22423
2560,0011011001001101101000000111000001100101,1100,0x364da07065,0xc,1,889,17331,800027f6,07b22623
2561,0011011001001110001100000101100000010000,1100,0x364e305810,0xc,1,889,17337,800027fa,07c22823
2562,0011011001001110001100000101100000110000,1100,0x364e305830,0xc,2,889,17335,800027fa,07c22823
2563,0011011001001110001100000101100000110010,1100,0x364e305832,0xc,2,889,17333,800027fa,07c22823
2564,0011011001001110001100000111100001010101,1100,0x364e307855,0xc,1,889,17338,800027fa,07c22823
2565,0011011001001110110000000010000010001100,1100,0x364ec0208c,0xc,1,889,17346,800027fe,07d22a23
2566,0011011001001111010100000101000000000000,1100,0x364f505000,0xc,7,889,17352,80002802,07e22c23
2567,0011011001001111010100000101000000000010,1100,0x364f505002,0xc,1,889,17362,80002802,07e22c23
2568,0011011001001111010100000101000000001000,1100,0x364f505008,0xc,1,889,17353,80002802,07e22c23
2569,0011011001001111010100000101000000010000,1100,0x364f505010,0xc,1,889,17364,80002802,07e22c23
2570,0011011001001111010100000101000000011000,1100,0x364f505018,0xc,1,889,17358,80002802,07e22c23
2571,0011011001001111010100000101000000100000,1100,0x364f505020,0xc,2,889,17354,80002802,07e22c23
2572,0011011001001111010100000101000000110000,1100,0x364f505030,0xc,2,889,17356,80002802,07e22c23
2573,0011011001001111010100000111000001000101,1100,0x364f507045,0xc,1,889,17367,80002802,07e22c23
2574,0011011001001111111000000101000000000010,1100,0x364fe05002,0xc,2,889,17370,80002806,07f22e23
2575,0011011001001111111000000111000001000101,1100,0x364fe07045,0xc,1,889,17372,80002806,07f22e23
2576,0011011001110101101011000010000010001100,1110,0x3675ac208c,0xe,5,889,835,80000284,00b3a023
2577,0011011001110101101011000010000010011100,1110,0x3675ac209c,0xe,1,889,17583,800028c2,00b3a023
2578,0011011001110101101011000010000010101100,1110,0x3675ac20ac,0xe,1,889,17616,800028d6,00b3a023
2579,0011011001110101101011000010000010111100,1110,0x3675ac20bc,0xe,2,889,17638,800028de,00b3a023
2580,0011011001110101101011000010100010000100,1110,0x3675ac2884,0xe,3,889,17749,8000290e,00b3a023
2581,0011011001110101101011000010100010010100,1110,0x3675ac2894,0xe,1,889,17526,8000289e,00b3a023
2582,0011011001110101101011000010100010100100,1110,0x3675ac28a4,0xe,1,889,14909,80000364,00b3a023
2583,0011011001110101101011000010100010110100,1110,0x3675ac28b4,0xe,1,889,17794,80002932,00b3a023
2584,0011011001110101101011110011000001001100,1110,0x3675af304c,0xe,1,889,17833,80002946,00b3a023
2585,0011011001110101101011110011000001100100,1110,0x3675af3064,0xe,2,889,17400,8000281c,00b3a023
2586,0011011001110101101011110011000101101110,0010,0x3675af316e,0x2,1,889,17685,800028fa,00b3a023
2587,0011011001110101101011110011100001000100,1110,0x3675af3844,0xe,5,889,890,8000029e,00b3a023
2588,0011011001110101101011110011100001100100,1110,0x3675af3864,0xe,1,889,17776,8000292a,00b3a023
2589,0011011010100101101011000010000010001100,1110,0x36a5ac208c,0xe,1,888,9151,80002504,00b52023
2590,0011011010100101101011000010100010000100,1110,0x36a5ac2884,0xe,4,888,1085,8000027c,00b52023
2591,0011011010100101101011000010100010100100,1110,0x36a5ac28a4,0xe,1,888,9097,800024ec,00b52023
2592,0011011010100101101011000010100010110100,1110,0x36a5ac28b4,0xe,1,888,9204,80002534,00b52023
2593,0011011010100101101011110011000001000100,1110,0x36a5af3044,0xe,6,888,3674,80003e82,00b52023
2594,0011011010100101101011110011000001001100,1110,0x36a5af304c,0xe,1,888,3666,80003e7c,00b52023
2595,0011011010100101101011110011000001100100,1110,0x36a5af3064,0xe,4,888,1125,80000292,00b52023
2596,0011011010100101101011110011000001101100,1110,0x36a5af306c,0xe,2,888,9043,800024bc,00b52023
2597,0011011010100101101011110011000001110100,1110,0x36a5af3074,0xe,3,888,1142,80000298,00b52023
2598,0011011010100101101011110011000001111100,1110,0x36a5af307c,0xe,2,888,3621,80003e6c,00b52023
2599,0011011010100101101011110011000101000110,0010,0x36a5af3146,0x2,2,888,1099,80000282,00b52023
2600,0011011010100101101011110011000101010110,0010,0x36a5af3156,0x2,1,888,9017,800024aa,00b52023
2601,0011011010100101101011110011100001100100,1110,0x36a5af3864,0xe,5,888,8847,8000240c,00b52023
2602,0011011011110000101111000010000010001100,1110,0x36f0bc208c,0xe,1,888,8537,8000238e,0017a223
2603,0011011011110000101111110011000001000100,1110,0x36f0bf3044,0xe,1,888,2983,8000238e,0017a223
2604,0011011011110000101111110011100001000100,1110,0x36f0bf3844,0xe,1,888,4335,8000238e,0017a223
2605,0011011011110001000100000101100000000000,1100,0x36f1105800,0xc,1,888,8548,80002392,0027a423
2606,0011011011110001000100000101100000000010,1100,0x36f1105802,0xc,2,888,8540,80002392,0027a423
2607,0011011011110001000100000101100000010000,1100,0x36f1105810,0xc,2,888,8546,80002392,0027a423
2608,0011011011110001000100000101100000100000,1100,0x36f1105820,0xc,2,888,8542,80002392,0027a423
2609,0011011011110001000100000101100000110000,1100,0x36f1105830,0xc,2,888,8544,80002392,0027a423
2610,0011011011110001000100000111000101000111,0000,0x36f1107147,0x0,1,888,4347,80002392,0027a423
2611,0011011011110001000100000111000101100111,0000,0x36f1107167,0x0,1,888,2986,80002392,0027a423
2612,0011011011110001000100000111100001000101,1100,0x36f1107845,0xc,1,888,8549,80002392,0027a423
2613,0011011011110001101000000010100010000100,1100,0x36f1a02884,0xc,1,888,8558,80002396,0037a623
2614,0011011011110001101000000101000000000000,1100,0x36f1a05000,0xc,12,888,4356,80002396,0037a623
2615,0011011011110001101000000101000000001000,1100,0x36f1a05008,0xc,1,888,4355,80002396,0037a623
2616,0011011011110001101000000101100000000000,1100,0x36f1a05800,0xc,5,888,4350,80002396,0037a623
2617,0011011011110001101000000101100000000010,1100,0x36f1a05802,0xc,2,888,4348,80002396,0037a623
2618,0011011011110001101000000111000001000101,1100,0x36f1a07045,0xc,1,888,4368,80002396,0037a623
2619,0011011011110001101000000111000101100111,0000,0x36f1a07167,0x0,1,888,2987,80002396,0037a623
2620,0011011011110010001100000101000000000000,1100,0x36f2305000,0xc,4,888,4373,8000239a,0047a823
2621,0011011011110010001100000101000000000010,1100,0x36f2305002,0xc,2,888,4371,8000239a,0047a823
2622,0011011011110010001100000101100000000010,1100,0x36f2305802,0xc,2,888,8561,8000239a,0047a823
2623,0011011011110010001100000101100000100000,1100,0x36f2305820,0xc,1,888,8563,8000239a,0047a823
2624,0011011011110010001100000111000001000101,1100,0x36f2307045,0xc,1,888,4377,8000239a,0047a823
2625,0011011011110010001100000111100001100101,1100,0x36f2307865,0xc,1,888,8564,8000239a,0047a823
2626,0011011011110010001100000111100101100111,0000,0x36f2307967,0x0,1,888,2988,8000239a,0047a823
2627,0011011011110010110000000010000010011100,1100,0x36f2c0209c,0xc,1,888,8568,8000239e,0057aa23
2628,0011011011110010110000000101000000000000,1100,0x36f2c05000,0xc,10,888,4382,8000239e,0057aa23
2629,0011011011110010110000000101000000000010,1100,0x36f2c05002,0xc,2,888,4380,8000239e,0057aa23
2630,0011011011110010110000000111000001000101,1100,0x36f2c07045,0xc,1,888,4392,8000239e,0057aa23
2631,0011011011110010110000000111100001110101,1100,0x36f2c07875,0xc,1,888,2991,8000239e,0057aa23
2632,0011011011110011010100000010100010010100,1100,0x36f3502894,0xc,1,888,2998,800023a2,0067ac23
2633,0011011011110011010100000101000000000010,1100,0x36f3505002,0xc,1,888,4400,800023a2,0067ac23
2634,0011011011110011010100000111000101000111,0000,0x36f3507147,0x0,1,888,4401,800023a2,0067ac23
2635,0011011011110011010100000111100101000111,0000,0x36f3507947,0x0,1,888,8578,800023a2,0067ac23
2636,0011011011110011111000000010000010101100,1100,0x36f3e020ac,0xc,1,888,8583,800023a6,0077ae23
2637,0011011011110011111000000101000000000000,1100,0x36f3e05000,0xc,9,888,4402,800023a6,0077ae23
2638,0011011011110011111000000101000000100000,1100,0x36f3e05020,0xc,10,888,3007,800023a6,0077ae23
2639,0011011011110011111000000101000000101000,1100,0x36f3e05028,0xc,1,888,3006,800023a6,0077ae23
2640,0011011011110011111000000101000000101010,1100,0x36f3e0502a,0xc,1,888,3010,800023a6,0077ae23
2641,0011011011110011111000000101000000110000,1100,0x36f3e05030,0xc,1,888,3009,800023a6,0077ae23
2642,0011011011110011111000000111000001000101,1100,0x36f3e07045,0xc,1,888,4411,800023a6,0077ae23
2643,0011011011110011111000000111000001100101,1100,0x36f3e07065,0xc,1,888,3019,800023a6,0077ae23
2644,0011011011110100011100000101000000110010,1100,0x36f4705032,0xc,1,888,8586,800023aa,0287a023
2645,0011011011110100011100000111000101000111,0000,0x36f4707147,0x0,1,888,4414,800023aa,0287a023
2646,0011011011110100011100000111000101010111,0000,0x36f4707157,0x0,2,888,3022,800023aa,0287a023
2647,0011011011110100100000000111000001010101,1100,0x36f4807055,0xc,1,888,8588,800023ac,0297a223
2648,0011011011110100100000000111000101000111,0000,0x36f4807147,0x0,2,888,3023,800023ac,0297a223
2649,0011011011110101000100000101000000000000,1100,0x36f5105000,0xc,17,888,4417,800023ae,02a7a423
2650,0011011011110101000100000101000000000010,1100,0x36f5105002,0xc,1,888,4416,800023ae,02a7a423
2651,0011011011110101000100000101000000011000,1100,0x36f5105018,0xc,1,888,8604,800023ae,02a7a423
2652,0011011011110101000100000101100000000000,1100,0x36f5105800,0xc,2,888,8602,800023ae,02a7a423
2653,0011011011110101000100000101100000000010,1100,0x36f5105802,0xc,2,888,8600,800023ae,02a7a423
2654,0011011011110101000100000111000001000101,1100,0x36f5107045,0xc,2,888,4425,800023ae,02a7a423
2655,0011011011110101000100000111000101000111,0000,0x36f5107147,0x0,1,888,3024,800023ae,02a7a423
2656,0011011011110101101000000101000000000000,1100,0x36f5a05000,0xc,7,888,4430,800023b0,02b7a623
2657,0011011011110101101000000101000000000010,1100,0x36f5a05002,0xc,2,888,4428,800023b0,02b7a623
2658,0011011011110101101000000101000000100000,1100,0x36f5a05020,0xc,4,888,3028,800023b0,02b7a623
2659,0011011011110101101000000101000000100010,1100,0x36f5a05022,0xc,2,888,3025,800023b0,02b7a623
2660,0011011011110101101000000101000000101000,1100,0x36f5a05028,0xc,1,888,3031,800023b0,02b7a623
2661,0011011011110101101000000101000000110000,1100,0x36f5a05030,0xc,1,888,3027,800023b0,02b7a623
2662,0011011011110101101000000111000001000101,1100,0x36f5a07045,0xc,1,888,4437,800023b0,02b7a623
2663,0011011011110101101000000111000001100101,1100,0x36f5a07065,0xc,1,888,3033,800023b0,02b7a623
2664,0011011011110101101000000111000101000111,0000,0x36f5a07147,0x0,1,888,8617,800023b0,02b7a623
2665,0011011011110110001100000101100000000000,1110,0x36f6305800,0xe,4,888,8620,800023b2,02c7a823
2666,0011011011110110001100000101100000000010,1110,0x36f6305802,0xe,2,888,8618,800023b2,02c7a823
2667,0011011011110110001100000111000101000111,0010,0x36f6307147,0x2,1,888,4440,800023b2,02c7a823
2668,0011011011110110001100000111000101100111,0010,0x36f6307167,0x2,1,888,3036,800023b2,02c7a823
2669,0011011011110110001100000111100001000101,1110,0x36f6307845,0xe,1,888,8624,800023b2,02c7a823
2670,0011011011110110110000000101000000000000,1100,0x36f6c05000,0xc,13,888,4443,800023b4,02d7aa23
2671,0011011011110110110000000101000000000010,1100,0x36f6c05002,0xc,2,888,4441,800023b4,02d7aa23
2672,0011011011110110110000000101000000001010,1100,0x36f6c0500a,0xc,2,888,8632,800023b4,02d7aa23
2673,0011011011110110110000000101000000010000,1100,0x36f6c05010,0xc,2,888,8638,800023b4,02d7aa23
2674,0011011011110110110000000101000000100000,1100,0x36f6c05020,0xc,2,888,8634,800023b4,02d7aa23
2675,0011011011110110110000000101000000100010,1100,0x36f6c05022,0xc,1,888,3037,800023b4,02d7aa23
2676,0011011011110110110000000101000000110000,1100,0x36f6c05030,0xc,2,888,8636,800023b4,02d7aa23
2677,0011011011110110110000000101000000110010,1100,0x36f6c05032,0xc,1,888,3038,800023b4,02d7aa23
2678,0011011011110110110000000111000001000101,1100,0x36f6c07045,0xc,2,888,4446,800023b4,02d7aa23
2679,0011011011110110110000000111000001110101,1100,0x36f6c07075,0xc,1,888,3039,800023b4,02d7aa23
2680,0011011011110111010100000101000000000000,1100,0x36f7505000,0xc,11,888,3053,800023b6,02e7ac23
2681,0011011011110111010100000101000000000010,1100,0x36f7505002,0xc,1,888,4449,800023b6,02e7ac23
2682,0011011011110111010100000101000000001000,1100,0x36f7505008,0xc,1,888,3061,800023b6,02e7ac23
2683,0011011011110111010100000101000000010000,1100,0x36f7505010,0xc,2,888,3051,800023b6,02e7ac23
2684,0011011011110111010100000101000000100000,1100,0x36f7505020,0xc,6,888,3044,800023b6,02e7ac23
2685,0011011011110111010100000101000000100010,1100,0x36f7505022,0xc,2,888,3042,800023b6,02e7ac23
2686,0011011011110111010100000101000000110000,1100,0x36f7505030,0xc,1,888,3050,800023b6,02e7ac23
2687,0011011011110111010100000111000001000101,1100,0x36f7507045,0xc,1,888,4453,800023b6,02e7ac23
2688,0011011011110111010100000111000001001101,1100,0x36f750704d,0xc,1,888,3062,800023b6,02e7ac23
2689,0011011011110111010100000111000101001111,0000,0x36f750714f,0x0,1,888,8653,800023b6,02e7ac23
2690,0011011011110111111000000101000000000010,1100,0x36f7e05002,0xc,2,888,4461,800023b8,02f7ae23
2691,0011011011110111111000000101000000001010,1100,0x36f7e0500a,0xc,2,888,8654,800023b8,02f7ae23
2692,0011011011110111111000000111000001000101,1100,0x36f7e07045,0xc,2,888,4463,800023b8,02f7ae23
2693,0011011011110111111000000111000101000111,0000,0x36f7e07147,0x0,1,888,3065,800023b8,02f7ae23
2694,0011011011111000011100000101000000000000,1100,0x36f8705000,0xc,12,888,8667,800023ba,0507a023
2695,0011011011111000011100000101000000000010,1100,0x36f8705002,0xc,4,888,4466,800023ba,0507a023
2696,0011011011111000011100000101000000010000,1100,0x36f8705010,0xc,1,888,8666,800023ba,0507a023
2697,0011011011111000011100000101000000011000,1100,0x36f8705018,0xc,1,888,8665,800023ba,0507a023
2698,0011011011111000011100000101000000100000,1100,0x36f8705020,0xc,2,888,8661,800023ba,0507a023
2699,0011011011111000011100000101000000110000,1100,0x36f8705030,0xc,1,888,8663,800023ba,0507a023
2700,0011011011111000011100000101000000111000,1100,0x36f8705038,0xc,1,888,8664,800023ba,0507a023
2701,0011011011111000011100000111000001000101,1100,0x36f8707045,0xc,3,888,3066,800023ba,0507a023
2702,0011011011111000100000000101000000000000,1100,0x36f8805000,0xc,1,888,3077,800023be,0517a223
2703,0011011011111000100000000101000000000010,1100,0x36f8805002,0xc,1,888,3076,800023be,0517a223
2704,0011011011111000100000000111000001000101,1100,0x36f8807045,0xc,1,888,3078,800023be,0517a223
2705,0011011011111000100000000111000101000111,0000,0x36f8807147,0x0,2,888,4475,800023be,0517a223
2706,0011011011111001000100000101000000000000,1100,0x36f9105000,0xc,10,888,4476,800023c2,0527a423
2707,0011011011111001000100000101000000000010,1100,0x36f9105002,0xc,3,888,3086,800023c2,0527a423
2708,0011011011111001000100000101000000100000,1100,0x36f9105020,0xc,2,888,3088,800023c2,0527a423
2709,0011011011111001000100000101000000110000,1100,0x36f9105030,0xc,1,888,3090,800023c2,0527a423
2710,0011011011111001000100000111000001000101,1100,0x36f9107045,0xc,1,888,4487,800023c2,0527a423
2711,0011011011111001000100000111000001111101,1100,0x36f910707d,0xc,1,888,3091,800023c2,0527a423
2712,0011011011111001000100000111000101000111,0000,0x36f9107147,0x0,1,888,8691,800023c2,0527a423
2713,0011011011111001101000000101000000000010,1100,0x36f9a05002,0xc,1,888,8692,800023c6,0537a623
2714,0011011011111001101000000101000000100000,1100,0x36f9a05020,0xc,1,888,8694,800023c6,0537a623
2715,0011011011111001101000000101000000100010,1100,0x36f9a05022,0xc,1,888,8693,800023c6,0537a623
2716,0011011011111001101000000101000000110000,1100,0x36f9a05030,0xc,2,888,8695,800023c6,0537a623
2717,0011011011111001101000000111000001000101,1100,0x36f9a07045,0xc,2,888,4490,800023c6,0537a623
